FileName,Title,Subject,Description,Creator,Source,Publisher,Date,Contributor,Rights,Relation,Format,Language,Type,Identifier,Coverage,Transcription,Text,Original Format
http://nazitunnels.org/ushmm-images/1944.03.10--1_Fegelein_Brandt.png,Letter to Fegelein from Brandt,Einsatz von Haeftlingen in der Luftfahrtindustrie,"Brandt asking Hermann Fegelein for acknowledgement of receipt of a letter from Himmler from March 9, 1944 about use of prisoners in the air transportation industry",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,10/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.10--1_Fegelein_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.10-1879-1_Pohl_Brandt.png,Letter to Pohl from Brandt,,"Brandt asking Pohl for acknowledgement of receipt of a letter from Himmler from March 9, 1944 about use of prisoners in the air transportation industry",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,10/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.10-1879-1_Pohl_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.21-418-1_Himmler_Pohl.png,Letter to Himmler from Pohl,Sondervorhaben der Waffen-SS – Pruefstandanlagen “Le” und “Schlier”.,Cover letter from Pohl to Himmler stating that he is sending two maps with pictures of the A 4 program “Le” and “Schlier”,Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,21/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.21-418-1_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.26-29-1_Bartels_Brandt.png,Letter to Bartels from Brandt,,"Brandt replying to Bartels about a letter from March 14, 1944, stating that Himmler wants Bartels to talk to the Gauleiter before continuing the construction. Himmler also wants to make sure it is known that the Gauleiter doesn't own the mountain, but only is responsible for it, and should possess a residence in a separate side tunnel.",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,26/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.26-29-1_Bartels_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.27-1890-1_Pohl_Brandt.png,Letter to Pohl from Brandt,Sondervorhaben der Waffen-SS Pruefstandanlagen “Le” und “Schlier” Bezug: Dort. v. 21.3.44 – D-F/2/Dr.Ka/Sei. 418/44,Reichsfuehrer-SS thanking Pohl for the maps.,Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,27/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.27-1890-1_Pohl_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.29-441-1_Brandt_Kammler.png,Letter to Brandt from Kammler,B-Massnahme Leitmeritz – Jaegerstab,"Since Kammler has not heard anything different from the outcome of the talk between Himmler and Speer, then the building projects will remain under his control. All local departments best support the building projects.",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,29/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.29-441-1_Brandt_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A1-Lengerich.png,Letter to To from Kammler,,A1 Lengerich,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A1-Lengerich,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A2-Barkhausen.png,Letter to To from Kammler,,A2 Barkhausen,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A2-Barkhausen,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A3-Morsleben.png,Letter to To from Kammler,,A3 Morsleben,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A3-Morsleben,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A4-Hadmersleben.png,Letter to To from Kammler,,A4 Hadmersleben,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A4-Hadmersleben,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A5-Uftrungen.png,Letter to To from Kammler,,A5 Uftrungen,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A5-Uftrungen,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A6-Wansleben.png,Letter to To from Kammler,,A6 Wansleben,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A6-Wansleben,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A7-Bruttig.png,Letter to To from Kammler,,A7 Bruttig,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A7-Bruttig,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A8-Neckarelz.png,Letter to To from Kammler,,A8 Neckarelz,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A8-Neckarelz,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A9-Markirch.png,Letter to To from Kammler,,A9 Markirch,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A9-Markirch,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.30-1079--_To_Kammler-A10-Urbis.png,Letter to To from Kammler,,A10 Urbis,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,30/03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.30-1079--_To_Kammler-A10-Urbis,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.xx--1_To_From-MapofQuedlinburg.png,Letter to To from From,,Map of Quedlinburg Dom detailing different sections,Creator Unkown,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.xx--1_To_From-MapofQuedlinburg,,,,Paper
http://nazitunnels.org/ushmm-images/1944.03.xx--2_To_From-MapofQuedlinburg.png,Letter to To from From,,"Map of Quedlinburg castle, showing upper floor",Creator Unkown,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,03/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.03.xx--2_To_From-MapofQuedlinburg,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.01--1_Himmler_Pohl-English.png,Letter to Himmler from Pohl,,English,Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,01/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.01--1_Himmler_Pohl-English,,"Present immediately to Reichsfuehrer: REICH SECRET
TO: Reichsfuerhrer SS
Reichsfuehrer:
Enclosed is the map of installations undertaken by us for the Jaeger Program, which I mentioned to you over the telephone today.
We designate as the
A Project the preparation of existing mines and caves (Existing sites)
B Project – mines and caves to be constructed.
Enclosed map shows location of sites for A and B Projects. A detailed report is in preparation to supplement maps, and will be sent to you in three days.
Heil Hitler
Signed Pohl","Present immediately to Reichsfuehrer: REICH SECRET
TO: Reichsfuerhrer SS
Reichsfuehrer:
Enclosed is the map of installations undertaken by us for the Jaeger Program, which I mentioned to you over the telephone today.
We designate as the
A Project the preparation of existing mines and caves (Existing sites)
B Project – mines and caves to be constructed.
Enclosed map shows location of sites for A and B Projects. A detailed report is in preparation to supplement maps, and will be sent to you in three days.
Heil Hitler
Signed Pohl",Paper
http://nazitunnels.org/ushmm-images/1944.04.01--1_Himmler_Pohl.png,Letter to Himmler from Pohl,,Letter to Himmler with maps about the A and B projects for the Jaegerprogramm,Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,01/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.01--1_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.01-459_Himmler_Pohl.png,Letter to Himmler from Pohl,Jaegerstab – Sondermassnahmen Waffen-SS,"Pohl's cover letter about a report on the status of the special actions regarding the Jaegerstab. Also, a second copy of the report is included in case he wants to update the Reichsmarchall. The following also have the report already: Speer, Milch, Saur.",Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,01/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.01-459_Himmler_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.03--1_To_Eckhardt.png,Letter to To from Eckhardt,,"Letter about NPEA Ilfeld, Mittelwerk G.m.b.H and Gemeinschaft Grossdeutscher Lokomotivfabriken e.V.",Eckhardt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,03/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.03--1_To_Eckhardt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.03--2_To_Eckhardt.png,Letter to To from Eckhardt,,"Letter, page 2, about NPEA Ilfeld, Mittelwerk G.m.b.H and Gemeinschaft Grossdeutscher Lokomotivfabriken e.V.",Eckhardt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,03/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.03--2_To_Eckhardt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.05-421-1_Reichsfuehrer_Pohl-English.png,Letter to Reichsführer from Pohl,,Contemporary English translation of letter from Pohl affirming that his group can take over all of the Stalags if requested.,Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,05/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.05-421-1_Reichsführer_Pohl-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.05-421-1_Reichsfuehrer_Pohl.png,Letter to Reichsführer from Pohl,,Pohl affirming that his group can take over all of the Stalags if requested.,Pohl,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,05/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.05-421-1_Reichsführer_Pohl,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.05-1898-1_Pohl_Hauptsturmfuehrer-English.png,Letter to Pohl from Hauptsturmführer,,Contemporary English translation stating that the Reichsfuehrer SS responds that Pohl would get the job over Nebe,Hauptsturmführer,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,05/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.05-1898-1_Pohl_Hauptsturmführer-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.05-1898-1_Pohl_Hauptsturmfuehrer.png,Letter to Pohl from Hauptsturmführer,,Reichsfuehrer SS responds that Pohl would get the job over Nebe,Hauptsturmführer,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,05/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.05-1898-1_Pohl_Hauptsturmführer,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.07--1_Fegelein_From.png,Letter to Fegelein from From,,First report of the status of the special measures of the Waffen-SS for the Jaegerstab.,Creator Unkown,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,07/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.07--1_Fegelein_From,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.07-1532-1_Reichsfuehrer_Frank-English.png,Letter to Reichsfuehrer from Frank,,Contemporary English translation of letter requesting 500 concentration camp prisoners for work on the Kohlenfelden project which is “of the greatest importance”. Housing for the prisoners can be provided by tents.,Frank,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,07/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.07-1532-1_Reichsfuehrer_Frank-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.07-1532-1_Reichsfuehrer_Frank.png,Letter to Reichsfuehrer from Frank,,Letter requesting 500 concentration camp prisoners for work on the Kohlenfelden project which is “of the greatest importance”. Housing for the prisoners can be provided by tents.,Frank,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,07/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.07-1532-1_Reichsfuehrer_Frank,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-38-1_Reichsmarschall_From.png,Letter to Reichsmarschall from From,,Cover letter to the Reichsmarschall informing of first report of the SS projects. Report includes 2 folders and 8 individual pages.,Creator Unkown,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-38-1_Reichsmarschall_From,,"Hochverehrter Herr Reichsmarschall!

In der Anlage gestatte ich mir den ersten Bericht ueber die Arbeiten der SS gemaeß Ihrem Befehl vom 4.3.1944 mit der Bitte um Kenntnisnahme zu ueberreichen.

Heil Hitler

Anlagen:
2 Hefter
8 Einzelanlagen.","Hochverehrter Herr Reichsmarschall!

In der Anlage gestatte ich mir den ersten Bericht ueber die Arbeiten der SS gemaeß Ihrem Befehl vom 4.3.1944 mit der Bitte um Kenntnisnahme zu ueberreichen.

Heil Hitler

Anlagen:
2 Hefter
8 Einzelanlagen.",Paper
http://nazitunnels.org/ushmm-images/1944.04.08-482-1_Stobbe-Dethleffen_Kammler-English.png,Letter to Stobbe from Kammler,,"Contemporary English translation of a letter from Kammler writing to Stobbe-Dethleffsen that Project B5 is all but finished and ready to hand over to the Commissioner of Construction, and that everything about the project proceeded smoothly, and that the final stages be completed with the same “tempo”.",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.08-482-1_Stobbe-Dethleffen_Kammler-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-482-1_Stobbe-Dethleffen_Kammler.png,Letter to Stobbe from Kammler,,"Kammler writing to Stobbe-Dethleffsen that Project B5 is all but finished and ready to hand over to the Commissioner of Construction, and that everything about the project proceeded smoothly, and that the final stages be completed with the same “tempo”. (page 1)",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-482-1_Stobbe-Dethleffen_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-482-2_Stobbe-Dethleffen_Kammler.png,Letter to Stobbe from Kammler,,"Kammler writing to Stobbe-Dethleffsen that Project B5 is all but finished and ready to hand over to the Commissioner of Construction, and that everything about the project proceeded smoothly, and that the final stages be completed with the same “tempo”. (page 2)",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-482-2_Stobbe-Dethleffen_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-855-1_Frank_Himmler.png,Letter to Frank from Himmler,,Himmler suggesting to Frank to let Kammler take over the construction.,Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-855-1_Frank_Himmler,,"SS-Obergruppenfuehrer Frank
Prag
Bezug: Dort. FS v. 7.4.44 Nr. 1532

Lieber Frank!

Schlage vor, den Gesamtbau SS-Gruppenfuehrer Dr. Kammler zu uebertragen. Nehmen Sie am besten mit ihm Verbindung auf.

gez. H. Himmler

8.4.44
Bra/H","SS-Obergruppenfuehrer Frank
Prag
Bezug: Dort. FS v. 7.4.44 Nr. 1532

Lieber Frank!

Schlage vor, den Gesamtbau SS-Gruppenfuehrer Dr. Kammler zu uebertragen. Nehmen Sie am besten mit ihm Verbindung auf.

gez. H. Himmler

8.4.44
Bra/H",Paper
http://nazitunnels.org/ushmm-images/1944.04.08-855-1_Pohl_Brandt-copy.png,Letter to Pohl from Brandt,,"Brandt sending along the telegram from Frank and the answer of the Reichsfuehrer-SS, with the request to send the document to Kammler",Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-855-1_Pohl_Brandt-copy,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-855-1_Pohl_Brandt.png,Letter to Pohl from Brandt,,Brandt sending a “telex” from Frank and the answer from Himmler. Documents should be forwarded to Kammler.,Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-855-1_Pohl_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-1532-1_Frank_Himmler-English.png,Letter to Frank from Himmler,,Contemporary translation of letter: Himmler suggesting to Frank to let Kammler take over the construction.,Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.08-1532-1_Frank_Himmler-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.08-1532-1_Frank_Himmler.png,Letter to Frank from Himmler,,Himmler suggesting to Frank to let Kammler take over the construction. (Copy),Himmler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,08/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.08-1532-1_Frank_Himmler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.11-46-1_Himmler_Heissmeyer.png,Letter to Himmler from Heissmeyer,,"Heissmeyer to Himmler, wondering if they can restart the education of the National Political Education Institute in Ilfeld now that the buildings are unoccupied.",Heissmeyer,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,11/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.11-46-1_Himmler_Heissmeyer,,"An den
Reichsfuehrer-SS
Feld-Kommandostelle

Reichsfuehrer

ueber die Inanspruchnahme der Nationalpolitischen Erziehungsanstalt Ilfeld durch andere Dienststellen erhielt ich vom Leiter der Anstalt einen Bericht.

Ich erlaube mir, diesen Bericht Ihnen in Abschrift zur Kenntnis zu geben, und bitte zu erwaegen, ob nicht die belegten Gebaeude der Nationalpol.Erziehungsanstalt Ilfeld jetzt wieder freigemacht und damit der Erziehungsarbeit wieder zugefuehrt werden können.

Heil Hitler
SS-Obergruppenfuehrer","An den
Reichsfuehrer-SS
Feld-Kommandostelle

Reichsfuehrer

ueber die Inanspruchnahme der Nationalpolitischen Erziehungsanstalt Ilfeld durch andere Dienststellen erhielt ich vom Leiter der Anstalt einen Bericht.

Ich erlaube mir, diesen Bericht Ihnen in Abschrift zur Kenntnis zu geben, und bitte zu erwaegen, ob nicht die belegten Gebaeude der Nationalpol.Erziehungsanstalt Ilfeld jetzt wieder freigemacht und damit der Erziehungsarbeit wieder zugefuehrt werden können.

Heil Hitler
SS-Obergruppenfuehrer",Paper
http://nazitunnels.org/ushmm-images/1944.04.14--1_Pohl_Brandt.png,Letter to Pohl from Brandt,,Send the report about the “Jaegerstab” to Reichsleiter Bormann.,Brandt,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,14/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.14--1_Pohl_Brandt,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.14-747-1_Hierl_Kammler-English.png,Letter to Hierl from Kammler,,English,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,14/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.14-747-1_Hierl_Kammler-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.14-747-1_Hierl_Kammler.png,Letter to Hierl from Kammler,,"Kammler writing to Reichsarbeitsfuehrer Hierl asking him to release to him, the two housing facilities located at RAD-Lager St. Margarten/Niederdonau and Hersbruck by Nuernberg. The camps are to be used by workers for two big projects of the Waffen-SS",Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,14/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.14-747-1_Hierl_Kammler,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.14-747-2_Hierl_Kammler-English.png,Letter to Hierl from Kammler,,English,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,14/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,English,,1944.04.14-747-2_Hierl_Kammler-English,,,,Paper
http://nazitunnels.org/ushmm-images/1944.04.14-747-2_Hierl_Kammler.png,Letter to Hierl from Kammler,,,Kammler,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",,14/04/1944,Ammon Shepherd,"From the Samuel and Irene Goudsmit collection, courtesy of the U.S. Holocaust Memorial Museum, Washington, DC",Underground Dispersal Projects,,German,,1944.04.14-747-2_Hierl_Kammler,,,,Paper
